Date,XOM,COP,FCX,NEM,ADM,SPY,CPER,DBA,GLD,USO,^IRX
2021-08-04,46.990440368652344,46.00400161743164,33.272705078125,53.398193359375,50.704132080078125,410.28424072265625,26.479999542236328,16.466285705566406,169.52999877929688,47.20000076293945,0.04500000178813934
2021-08-05,47.288055419921875,46.858245849609375,33.45936965942383,52.871639251708984,50.747276306152344,412.8824157714844,26.610000610351562,16.554529190063477,168.86000061035156,48.099998474121094,0.0430000014603138
2021-08-06,47.83369064331055,47.318870544433594,34.40202331542969,51.63724899291992,52.03321838378906,413.5647277832031,26.5,16.660419464111328,164.63999938964844,47.56999969482422,0.0430000014603138
2021-08-09,47.288055419921875,46.43950653076172,34.0286865234375,50.79130172729492,52.266239166259766,413.228271484375,26.219999313354492,16.554529190063477,161.72000122070312,46.599998474121094,0.04500000178813934
2021-08-10,48.098236083984375,47.302120208740234,35.67131805419922,50.109371185302734,52.99983215332031,413.7423095703125,26.670000076293945,16.801612854003906,161.77000427246094,47.68000030517578,0.05000000074505806
2021-08-11,48.238765716552734,47.89675521850586,36.147308349609375,51.153839111328125,53.0775146484375,414.7703552246094,26.799999237060547,16.872207641601562,164.0,48.29999923706055,0.04500000178813934
2021-08-12,48.129669189453125,47.77112579345703,35.829986572265625,50.36832046508789,53.35368728637695,416.0134582519531,26.670000076293945,17.013397216796875,164.0399932861328,48.099998474121094,0.0430000014603138
2021-08-13,47.64292907714844,46.8750114440918,35.559329986572266,50.79130172729492,53.854244232177734,416.7705383300781,26.809999465942383,17.057519912719727,166.38999938964844,47.43000030517578,0.04500000178813934
2021-08-16,46.94636154174805,45.90351104736328,34.383358001708984,50.82582473754883,54.09590530395508,417.7518310546875,26.450000762939453,17.12811279296875,167.22000122070312,47.040000915527344,0.057999998331069946
2021-08-17,46.62745666503906,45.66062545776367,32.395389556884766,50.80856704711914,53.36663818359375,415.0134582519531,25.799999237060547,17.0222225189209,166.97000122070312,46.58000183105469,0.06300000101327896
